City,Country,Quality of Life Index,Purchasing Power Index,Safety Index,Healthcare Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Climate Index,Year,Continent,Latitude,Longitude
Bogota,Colombia,89.11,28.87,38.37,64.95,33.16,24.88,51.32,69.19,97.12,2020,Latin America,4.6533326,-74.083652
Yekaterinburg,Russia,87.47,45.4,52.89,50.64,38.46,11.0,38.03,75.96,21.33,2020,Europe,56.839104,60.60825
Bangkok,Thailand,87.38,34.04,58.83,77.47,57.15,27.23,44.38,76.44,58.39,2020,Asia,13.7525438,100.4934734
Almaty,Kazakhstan,86.6,37.38,32.41,49.73,31.73,12.09,33.03,78.15,58.3,2020,Asia,43.2363924,76.9457275
Novosibirsk,Russia,86.11,37.4,53.14,54.26,37.09,11.82,41.08,69.66,16.14,2020,Europe,55.0282171,82.9234509
Karachi,Pakistan,83.94,29.27,44.8,58.44,23.07,14.28,41.62,89.88,71.32,2020,Asia,24.8546842,67.0207055
Kathmandu,Nepal,83.63,21.07,65.86,55.43,30.92,24.77,38.29,95.65,92.64,2020,Asia,27.708317,85.3205817
Delhi,India,82.88,54.69,41.81,66.8,28.18,14.04,57.02,91.33,58.9,2020,Asia,28.6517178,77.2219388
Shanghai,China,82.55,54.4,63.69,61.52,50.07,41.49,48.14,79.46,83.64,2020,Asia,31.2322758,121.4692071
Colombo,Sri Lanka,82.09,22.63,60.88,71.54,34.3,29.38,65.7,60.1,59.11,2020,Asia,6.9387469,79.8541134
Lima,Peru,81.82,31.7,30.95,57.35,42.59,15.75,49.73,85.44,97.69,2020,Latin America,-12.0621065,-77.0365256
Cairo,Egypt,79.48,24.53,50.43,44.96,30.94,12.49,51.1,92.82,88.45,2020,Africa,30.0443879,31.2357257
Sao Paulo,Brazil,78.38,31.97,29.02,56.53,45.52,20.68,51.51,80.32,99.04,2020,Latin America,-23.5506507,-46.6333824
Rio de Janeiro,Brazil,74.2,33.01,22.59,42.59,42.7,20.62,52.44,68.45,88.22,2020,Latin America,-22.9110137,-43.2093727
Nairobi,Kenya,73.29,24.85,39.92,56.46,42.08,26.17,56.94,80.42,99.79,2020,Africa,-1.2832533,36.8172449
Ho Chi Minh City,Vietnam,72.96,26.64,46.94,59.88,38.2,24.63,31.66,92.98,63.44,2020,Asia,10.7715512,106.6983801
Beijing,China,72.5,60.72,65.5,63.7,44.89,44.18,45.15,86.96,57.64,2020,Asia,39.906217,116.3912757
Jakarta,Indonesia,71.38,27.34,46.63,56.78,44.48,19.93,52.59,84.25,63.76,2020,Asia,-6.1753942,106.827183
Mumbai,India,66.89,41.68,57.6,67.24,28.84,43.08,56.09,82.94,71.48,2020,Asia,19.0759899,72.8773928
Dhaka,Bangladesh,62.2,33.45,35.49,40.61,34.52,14.21,57.5,93.78,71.29,2020,Asia,23.7861979,90.4026151
Manila,Philippines,57.73,25.14,35.63,62.6,38.99,24.17,55.33,89.79,61.23,2020,Asia,14.5948914,120.9782618
Tehran,Iran,54.73,18.83,46.49,51.84,41.67,34.8,53.09,82.39,70.99,2020,Asia,35.6892523,51.3896004
Lagos,Nigeria,53.15,13.28,35.07,49.35,36.56,15.43,66.38,86.12,60.75,2020,Africa,6.4550575,3.3941795
Caracas,Venezuela,0.0,2.36,15.1,39.28,27.68,150.55,34.69,72.41,99.93,2020,Latin America,10.506098,-66.9146017
Canberra,Australia,224.3,146.53,78.66,79.91,69.73,5.44,22.93,13.95,82.72,2019,Oceania,-35.2975906,149.1012676
Eindhoven,Netherlands,216.39,127.31,74.89,85.62,71.79,4.48,21.38,18.52,85.38,2019,Europe,51.4392648,5.478633
Raleigh,United States,216.05,160.35,69.43,74.93,70.06,2.58,33.51,21.59,83.88,2019,North America,35.7803977,-78.6390989
Adelaide,Australia,206.65,126.41,67.84,74.2,67.47,4.43,29.75,19.67,94.96,2019,Oceania,-34.9281805,138.5999312
Zurich,Switzerland,204.42,139.94,81.73,75.0,126.87,9.46,33.63,15.94,81.48,2019,Europe,47.3744489,8.5410422
Madison,United States,204.36,136.4,72.41,79.58,63.48,3.3,23.88,20.78,51.64,2019,North America,43.074761,-89.3837613
Brisbane,Australia,202.9,130.82,65.7,82.21,69.78,6.5,41.0,20.8,98.07,2019,Oceania,-27.4689682,153.0234991
Wellington,New Zealand,201.96,107.79,71.02,72.85,72.36,7.32,27.33,15.21,97.68,2019,Oceania,-41.2887953,174.7772114
Columbus,United States,195.88,127.33,57.64,75.28,65.79,2.31,25.21,24.37,71.29,2019,North America,39.9622601,-83.0007065
Charlotte,United States,195.85,145.53,54.83,75.0,75.63,2.4,38.02,28.22,84.05,2019,North America,35.2272086,-80.8430827
Ottawa,Canada,194.97,130.21,75.58,74.58,65.19,4.82,32.53,17.93,44.46,2019,North America,45.4211435,-75.6900574
Victoria,Canada,194.79,99.83,68.01,72.13,67.22,7.74,27.05,16.28,92.52,2019,North America,48.4283182,-123.3649533
Copenhagen,Denmark,194.51,109.33,76.17,77.12,84.59,8.85,28.89,21.47,83.74,2019,Europe,55.6867243,12.5700724
Perth,Australia,194.31,130.69,56.33,77.13,73.61,6.35,37.18,24.86,95.71,2019,Oceania,-31.9558964,115.8605801
Luxembourg,Luxembourg,193.24,112.79,74.51,78.1,89.64,10.69,33.65,17.15,82.62,2019,Europe,49.6112768,6.129799
Vienna,Austria,193.07,98.23,77.45,79.05,69.12,12.73,24.76,16.99,80.35,2019,Europe,48.2083537,16.3725042
San Diego,United States,192.68,136.48,63.82,71.77,72.67,6.01,36.81,34.82,97.08,2019,North America,32.7174202,-117.1627728
Austin,United States,192.57,143.76,65.4,70.58,69.94,4.03,35.07,36.97,82.01,2019,North America,30.2711286,-97.7436995
San Jose,United States,192.57,172.52,58.04,68.83,76.36,6.1,34.42,50.85,95.53,2019,North America,37.3361905,-121.890583
Quebec City,Canada,190.79,131.85,85.28,67.14,64.5,3.56,30.52,33.25,47.98,2019,North America,46.8183175,-71.2143518
Edinburgh,United Kingdom,190.43,102.18,69.13,80.38,69.5,8.7,27.66,23.54,84.01,2019,Europe,55.9533456,-3.1883749
Reykjavik,Iceland,190.37,93.11,79.29,67.66,102.2,6.45,20.04,14.73,68.81,2019,Europe,64.145981,-21.9422367
Dallas,United States,188.66,158.15,50.48,66.33,66.95,2.36,36.14,39.8,81.85,2019,North America,32.7762719,-96.7968559
Munich,Germany,188.48,110.33,83.02,80.66,73.37,16.11,33.16,22.08,75.98,2019,Europe,48.1371079,11.5753822
Seattle,United States,188.21,139.2,55.32,72.51,84.16,6.16,42.99,27.96,91.73,2019,North America,47.6038321,-122.3300624
Geneva,Switzerland,187.84,126.36,72.11,69.92,118.87,10.34,24.81,29.44,82.61,2019,Europe,46.2017559,6.1466014
Portland,United States,187.61,123.51,54.77,70.31,74.93,4.93,33.22,27.19,89.56,2019,North America,45.5202471,-122.6741949
Cork,Ireland,186.62,100.71,69.84,54.61,72.43,4.48,32.73,18.41,89.78,2019,Europe,51.897077,-8.4654674
Helsinki,Finland,186.4,105.32,77.42,73.93,78.33,12.39,32.08,13.01,62.79,2019,Europe,60.1674881,24.9427473
San Antonio,United States,186.37,135.39,53.89,69.24,61.87,2.24,29.19,39.4,80.58,2019,North America,29.4246002,-98.4951405
Kansas City,United States,185.36,135.13,39.77,75.25,68.81,2.08,24.54,33.71,75.08,2019,North America,39.100105,-94.5781416
Gothenburg,Sweden,185.31,112.94,56.49,71.1,71.49,10.65,23.85,18.99,77.49,2019,Europe,57.7072326,11.9670171
Spokane,United States,185.17,121.07,49.35,59.86,65.35,3.18,24.17,18.67,67.12,2019,North America,47.6571934,-117.4235106
Jacksonville,United States,185.15,133.31,41.71,74.83,69.0,2.03,35.19,32.56,87.81,2019,North America,30.3321838,-81.655651
Sacramento,United States,183.61,131.2,51.41,70.71,77.76,3.71,26.58,42.46,90.64,2019,North America,38.5810606,-121.493895
Melbourne,Australia,183.33,120.94,55.67,75.18,72.11,9.14,39.22,27.63,94.3,2019,Oceania,-37.8142176,144.9631608
Glasgow,United Kingdom,183.26,110.77,55.14,84.35,64.25,6.05,36.27,30.0,84.78,2019,Europe,55.8609825,-4.2488787
Calgary,Canada,183.08,131.66,68.61,76.24,68.4,5.23,32.89,25.35,33.09,2019,North America,51.0460954,-114.065465
Tampa,United States,182.85,123.8,52.2,66.69,70.46,3.18,36.33,28.93,84.67,2019,North America,27.9477595,-82.458444
Oakland,United States,182.68,134.28,35.89,80.4,84.24,6.14,32.36,33.78,96.4,2019,North America,37.8044557,-122.2713563
Stuttgart,Germany,181.75,121.8,74.78,71.98,66.6,10.05,32.05,41.15,81.07,2019,Europe,48.7784485,9.1800132
Minneapolis,United States,181.51,125.9,51.28,80.03,75.33,3.11,33.38,23.49,49.46,2019,North America,44.9772995,-93.2654692
The Hague (Den Haag),Netherlands,181.01,93.16,70.58,78.68,76.41,7.32,42.0,25.89,90.61,2019,Europe,52.0799838,4.3113461
Boston,United States,181.01,121.89,66.79,75.6,82.68,8.48,43.36,25.29,71.73,2019,North America,42.3602534,-71.0582912
Saint Louis,United States,180.96,137.4,32.84,79.39,66.77,2.38,27.5,36.42,74.75,2019,North America,38.6264256,-90.1995853
Salt Lake City,United States,179.53,144.68,74.8,70.19,63.38,3.63,34.72,58.0,66.52,2019,North America,40.7596198,-111.8867975
Sydney,Australia,178.92,120.47,61.46,72.76,78.39,11.02,43.7,31.13,97.07,2019,Oceania,-33.8698439,151.2082848
Cincinnati,United States,178.51,126.99,48.93,68.5,63.48,2.4,26.61,39.77,73.24,2019,North America,39.1014537,-84.5124602
Mississauga,Canada,178.41,121.14,56.41,68.16,65.05,8.23,30.81,22.41,58.72,2019,North America,43.5896231,-79.6443879
Rotterdam,Netherlands,178.32,104.49,63.89,81.3,70.59,6.69,30.35,42.48,87.89,2019,Europe,51.9244424,4.47775
Albuquerque,United States,178.03,122.06,31.37,72.22,64.2,3.05,26.44,22.54,67.06,2019,North America,35.0841034,-106.650985
Valencia,Spain,178.01,86.91,69.84,82.1,54.06,7.66,27.1,43.76,93.84,2019,Europe,39.4697065,-0.3763353
Hamburg,Germany,177.64,108.24,53.39,78.98,72.84,9.76,31.36,28.2,82.75,2019,Europe,53.550341,10.000654
Nashville,United States,177.5,134.42,52.04,62.05,67.5,3.09,35.71,40.64,83.02,2019,North America,36.1622767,-86.7742984
Cologne,Germany,177.21,125.17,58.71,76.91,67.19,9.21,37.95,39.53,84.85,2019,Europe,50.938361,6.959974
Bristol,United Kingdom,176.87,111.48,60.41,73.24,69.07,8.16,27.91,41.55,88.51,2019,Europe,51.47091115,-2.579033402570841
San Francisco,United States,175.88,134.05,51.03,71.19,91.67,9.26,44.56,35.15,97.26,2019,North America,37.7790262,-122.419906
Tallinn,Estonia,175.51,75.29,79.48,70.65,52.8,9.65,28.56,22.23,64.28,2019,Europe,59.4372155,24.7453688
Tucson,United States,175.03,115.99,48.47,59.18,67.99,2.62,32.16,27.0,72.66,2019,North America,32.2228765,-110.9748477
Leeds,United Kingdom,175.02,113.13,57.38,83.89,65.1,6.8,32.13,46.94,84.59,2019,Europe,53.7974185,-1.5437941
Kelowna,Canada,174.26,105.57,51.81,71.3,66.99,5.36,29.3,23.34,59.65,2019,North America,49.8879177,-119.4959025
Dubai,United Arab Emirates,174.04,133.54,82.96,66.51,55.09,3.85,39.72,52.5,50.27,2019,Asia,25.2653471,55.2924914
Amsterdam,Netherlands,173.29,96.16,65.52,70.74,80.88,11.31,30.93,30.77,87.45,2019,Europe,52.3727598,4.8936041
Frankfurt,Germany,172.95,119.06,55.88,72.39,70.81,11.07,27.46,41.88,84.72,2019,Europe,50.1106444,8.6820917
Edmonton,Canada,172.9,119.88,58.28,78.08,65.23,4.44,30.59,29.8,32.11,2019,North America,53.535411,-113.507996
Orlando,United States,172.42,115.68,44.49,65.3,69.38,2.96,37.08,34.29,87.23,2019,North America,28.5421109,-81.3790304
Abu Dhabi,United Arab Emirates,172.29,106.6,89.03,68.74,62.64,5.78,26.53,47.52,43.89,2019,Asia,24.4538352,54.3774014
Halifax,Canada,172.05,96.73,57.89,71.09,68.86,6.11,28.86,24.38,58.99,2019,North America,44.648618,-63.5859487
Auckland,New Zealand,171.51,96.88,54.0,74.91,76.98,11.81,37.84,28.62,99.89,2019,Oceania,-36.852095,174.7631803
Vancouver,Canada,171.25,91.45,63.71,73.76,67.88,16.18,37.32,23.17,91.15,2019,North America,49.2608724,-123.113952
Ljubljana,Slovenia,171.22,72.81,77.24,63.55,54.94,13.38,25.4,24.13,77.14,2019,Europe,46.0500268,14.5069289
Tokyo,Japan,171.18,102.66,83.49,80.65,88.45,13.39,40.61,44.65,85.26,2019,Asia,35.6828387,139.7594549
Pittsburgh,United States,171.14,109.13,63.99,74.87,74.79,2.21,39.5,43.59,72.13,2019,North America,40.4416941,-79.9900861
Houston,United States,171.0,146.52,39.09,72.27,63.62,2.2,42.21,52.36,85.53,2019,North America,29.7589382,-95.3676974
Atlanta,United States,169.9,145.47,36.37,64.21,72.26,2.93,44.22,44.7,89.73,2019,North America,33.7489924,-84.3902644
Denver,United States,169.82,126.76,57.85,70.96,70.72,4.79,35.21,41.23,56.28,2019,North America,39.7392364,-104.9848623
Gent,Belgium,168.62,90.1,75.08,83.72,73.71,9.04,43.13,45.07,88.72,2019,Europe,51.0538286,3.7250121
Muscat,Oman,168.09,88.69,75.47,58.96,48.92,10.54,18.61,39.54,67.22,2019,Asia,23.61515,58.5912467
Baltimore,United States,167.98,125.36,28.75,80.29,75.24,2.59,32.74,43.88,81.24,2019,North America,39.2908816,-76.610759
Mangalore,India,167.93,69.57,74.58,78.31,23.25,14.16,32.2,27.21,66.65,2019,Asia,12.8698101,74.8430082
Hamilton,Canada,167.55,125.58,52.83,82.51,59.71,6.22,35.81,48.53,61.06,2019,North America,43.2560802,-79.8728583
Doha,Qatar,167.25,135.96,87.83,72.29,58.9,5.69,31.66,66.84,36.03,2019,Asia,25.2856329,51.5264162
Indianapolis,United States,166.91,116.83,44.83,68.96,67.05,2.26,30.83,43.11,69.92,2019,North America,39.7683331,-86.1583502
Berlin,Germany,166.8,104.74,60.19,70.27,68.62,10.53,33.21,40.63,83.35,2019,Europe,52.5170365,13.3888599
Washington,United States,166.58,126.08,42.72,71.58,91.99,4.85,41.63,39.26,81.62,2019,North America,38.8950368,-77.0365427
Oslo,Norway,166.49,100.91,61.61,73.43,101.9,10.91,33.48,24.32,59.99,2019,Europe,59.9133301,10.7389701
Stockholm,Sweden,166.45,104.0,52.82,68.13,78.75,14.42,37.16,16.73,69.67,2019,Europe,59.3251172,18.0710935
Gdansk,Poland,164.78,72.35,68.23,60.51,41.65,10.35,28.17,28.58,75.51,2019,Europe,54.36119285,18.62860883362069
Brno,Czech Republic,164.58,75.19,73.26,76.22,46.0,11.45,24.99,45.2,78.17,2019,Europe,49.1922443,16.6113382
Bursa,Turkey,164.45,43.84,76.42,79.35,36.02,5.84,35.23,40.65,93.39,2019,Asia,40.1827657,29.0677305
Montreal,Canada,164.39,107.95,68.15,62.49,62.47,7.16,41.17,32.0,52.37,2019,North America,45.5031824,-73.5698065
Honolulu,United States,164.22,101.03,56.22,69.92,95.67,8.66,42.52,36.85,95.33,2019,North America,21.2890997,-157.717299
Zagreb,Croatia,162.04,64.64,75.68,65.5,51.12,11.49,33.75,32.48,81.82,2019,Europe,45.8131847,15.9771774
Chicago,United States,161.24,133.36,35.36,68.37,77.75,3.54,40.99,41.03,66.11,2019,North America,41.8755616,-87.6244212
Phoenix,United States,159.55,143.14,46.51,66.79,65.88,2.8,30.51,61.42,53.76,2019,North America,33.4484367,-112.074141
Limassol,Cyprus,159.43,80.0,68.28,49.66,58.16,8.19,17.06,53.94,95.74,2019,Asia,34.6852901,33.0332657
Prague,Czech Republic,159.16,73.39,74.05,73.1,48.4,17.69,33.46,36.13,80.67,2019,Europe,50.0596288,14.446459273258007
Milwaukee,United States,158.89,102.27,34.71,66.46,70.22,2.95,30.2,31.8,60.96,2019,North America,43.0349931,-87.922497
Vilnius,Lithuania,158.85,60.43,70.82,66.75,48.26,13.24,28.37,26.05,66.59,2019,Europe,54.6870458,25.2829111
Las Vegas,United States,158.08,133.59,44.3,54.41,67.81,2.78,28.19,52.12,57.4,2019,North America,36.1672559,-115.148516
Antwerp,Belgium,157.9,94.55,64.93,77.22,72.18,6.01,36.67,60.27,85.42,2019,Europe,51.2211097,4.3997081
Birmingham,United Kingdom,157.35,96.21,44.32,73.74,63.07,7.97,36.29,44.4,87.66,2019,Europe,52.4796992,-1.9026911
Singapore,Singapore,156.91,103.77,78.53,70.3,69.79,21.56,42.15,32.29,57.45,2019,Asia,1.2899175,103.8519072
Philadelphia,United States,156.51,118.48,41.91,72.54,80.19,3.31,41.92,51.82,77.98,2019,North America,39.9527237,-75.1635262
Porto,Portugal,155.43,53.2,58.54,73.75,50.98,12.81,28.69,36.85,96.61,2019,Europe,41.1494512,-8.6107884
Cluj-Napoca,Romania,155.06,54.22,78.84,65.44,37.81,13.49,27.2,39.21,74.35,2019,Europe,46.769379,23.5899542
Tel Aviv-Yafo,Israel,153.09,86.31,68.99,72.6,78.46,20.43,37.74,43.66,93.88,2019,Asia,32.0852997,34.7818064
Miami,United States,151.75,86.92,47.09,64.04,80.45,5.91,43.02,37.91,85.69,2019,North America,25.7741728,-80.19362
Nizhny Novgorod,Russia,151.74,39.18,75.71,83.88,38.57,11.86,26.32,32.45,45.51,2019,Europe,56.3264816,44.0051395
Toronto,Canada,151.16,87.38,64.37,74.84,80.68,13.07,42.53,37.94,65.35,2019,North America,43.6534817,-79.3839347
Brussels,Belgium,150.85,96.71,50.6,78.16,75.45,6.91,32.43,62.51,83.85,2019,Europe,50.8465573,4.351697
Madrid,Spain,150.74,79.59,64.85,78.58,60.48,12.26,35.24,56.28,85.47,2019,Europe,40.4167047,-3.7035825
Los Angeles,United States,150.65,113.47,52.87,65.87,78.2,7.72,47.16,60.35,95.5,2019,North America,34.0536909,-118.242766
Regina,Canada,150.64,107.97,44.18,67.16,65.69,4.66,18.15,38.94,14.28,2019,North America,50.44876,-104.61731
Riyadh,Saudi Arabia,150.49,113.49,70.52,64.25,49.42,3.18,30.13,71.23,44.45,2019,Asia,24.638916,46.7160104
Poznan,Poland,149.89,65.78,73.45,63.94,39.58,10.46,31.0,51.92,77.41,2019,Europe,52.4006632,16.91973259178088
Bratislava,Slovakia,149.82,70.0,69.72,58.37,48.4,12.4,30.38,46.29,80.72,2019,Europe,48.1516988,17.1093063
Lisbon,Portugal,149.54,51.16,69.22,70.76,53.67,18.0,35.45,38.41,98.59,2019,Europe,38.7077507,-9.1365919
Haifa,Israel,148.51,91.12,67.46,74.59,73.82,11.16,30.33,73.48,93.57,2019,Asia,32.8191218,34.9983856
Winnipeg,Canada,147.68,107.75,44.61,68.47,60.44,4.91,32.36,39.3,24.67,2019,North America,49.8955367,-97.1384584
Manchester,United Kingdom,147.53,96.52,44.19,77.7,67.68,9.09,40.57,55.62,86.95,2019,Europe,53.4794892,-2.2451148
Dublin,Ireland,146.98,90.73,49.55,49.67,77.39,10.57,38.06,37.87,85.89,2019,Europe,53.3497645,-6.2602732
Cape Town,South Africa,146.52,73.9,29.94,71.62,43.17,8.4,44.4,36.7,98.19,2019,Africa,-33.928992,18.417396
Seoul,South Korea,146.19,96.41,65.51,84.01,82.78,20.67,42.15,47.26,68.39,2019,Asia,37.5666791,126.9782914
Manama,Bahrain,145.76,70.89,74.51,64.37,55.95,8.25,29.71,57.5,64.31,2019,Asia,26.2235041,50.5822436
Timisoara,Romania,144.87,53.69,74.82,64.19,37.26,11.4,25.73,58.57,82.05,2019,Europe,45.7538355,21.2257474
Warsaw,Poland,144.58,73.97,73.41,62.64,42.64,12.14,36.31,55.62,74.61,2019,Europe,52.2319581,21.0067249
Riga,Latvia,143.82,55.47,62.62,58.3,50.37,9.84,32.69,40.01,74.7,2019,Europe,56.9493977,24.1051846
Islamabad,Pakistan,143.6,46.21,67.12,64.1,23.14,9.45,30.88,48.8,76.91,2019,Asia,33.6938118,73.0651511
Minsk,Belarus,143.39,45.98,77.01,60.11,33.4,14.1,28.62,40.88,64.37,2019,Europe,53.9024716,27.5618225
Brasilia,Brazil,143.16,63.18,36.25,49.14,47.05,11.62,29.66,32.6,98.97,2019,Latin America,-10.3333333,-53.2
Jeddah (Jiddah),Saudi Arabia,143.15,102.74,61.98,55.97,49.58,3.33,33.2,72.73,66.17,2019,Asia,21.48371595,39.17290852271105
Durban,South Africa,142.35,87.84,20.23,51.43,39.96,3.27,27.62,51.4,95.61,2019,Africa,-29.861825,31.009909
Nicosia,Cyprus,142.27,60.65,70.67,49.65,64.65,7.98,21.94,60.66,86.01,2019,Asia,35.1748976,33.3638568
Barcelona,Spain,141.85,76.02,57.25,75.36,60.2,13.81,31.03,65.83,95.73,2019,Europe,41.3828939,2.1774322
San Juan,Puerto Rico,141.26,101.61,30.44,60.33,66.46,3.78,38.42,49.28,71.25,2019,Latin America,18.465299,-66.116666
Wroclaw,Poland,141.01,67.54,70.04,61.85,41.02,10.2,33.2,61.49,78.39,2019,Europe,51.1263106,16.97819633051261
Izmir,Turkey,140.65,43.44,72.47,71.92,35.24,9.12,39.22,62.65,96.88,2019,Asia,38.4224548,27.1310699
Taipei,Taiwan,139.63,57.09,84.14,85.38,63.09,32.23,31.5,49.9,84.38,2019,Asia,25.0375198,121.5636796
New York,United States,138.86,100.0,55.78,63.49,100.0,11.66,42.53,57.08,79.66,2019,North America,40.7127281,-74.0060152
Varna,Bulgaria,137.25,48.85,68.24,60.89,38.52,8.96,30.28,61.76,85.08,2019,Europe,43.2073873,27.9166653
Curitiba,Brazil,134.85,38.68,35.58,64.25,40.63,14.31,31.14,35.05,99.6,2019,Latin America,-25.4295963,-49.2712724
Iasi,Romania,134.81,53.58,74.56,57.98,36.08,10.84,33.44,60.41,73.04,2019,Europe,47.1615341,27.5836142
Krakow (Cracow),Poland,134.79,69.33,71.16,62.38,40.43,11.75,30.69,70.43,73.86,2019,Europe,50.047136,19.8896389
Detroit,United States,133.44,100.19,28.16,63.75,60.04,1.72,47.43,55.17,66.03,2019,North America,42.3315509,-83.0466403
Novi Sad,Serbia,133.07,45.24,57.7,46.74,34.76,16.41,18.16,47.41,84.02,2019,Europe,45.2551338,19.8451756
Pretoria,South Africa,132.37,78.18,19.61,67.42,46.98,2.71,41.96,58.84,95.83,2019,Africa,-25.7459277,28.1879101
Thessaloniki,Greece,131.87,47.68,65.05,56.19,56.49,10.74,26.19,63.27,88.39,2019,Europe,40.6403167,22.9352716
Ankara,Turkey,130.16,49.39,58.65,66.99,34.29,6.91,36.32,71.58,91.49,2019,Asia,39.9207886,32.8540482
Monterrey,Mexico,130.02,65.93,48.63,63.13,34.98,6.86,31.3,70.05,80.37,2019,Latin America,25.6802019,-100.315258
Turin,Italy,129.74,79.05,42.69,67.22,68.64,9.02,30.31,71.44,85.66,2019,Europe,45.0677551,7.6824892
Johannesburg,South Africa,129.37,89.95,19.71,58.96,45.76,3.55,42.31,61.84,91.38,2019,Africa,-26.205,28.049722
Montevideo,Uruguay,128.79,53.54,44.88,64.95,56.67,12.88,40.0,52.76,98.04,2019,Latin America,-34.9058916,-56.1913095
Hyderabad,India,128.79,67.71,65.08,67.46,24.0,7.7,41.96,76.88,73.54,2019,Asia,17.360589,78.4740613
Bangalore,India,128.65,88.26,54.25,68.55,27.88,8.15,50.61,82.13,89.39,2019,Asia,12.9767936,77.590082
Pune,India,127.65,74.97,62.09,68.18,27.4,11.37,43.05,74.69,74.32,2019,Asia,18.521428,73.8544541
Coimbatore,India,127.62,53.91,64.86,70.26,22.31,10.52,51.95,62.69,78.1,2019,Asia,11.0018115,76.9628425
Milan,Italy,127.59,68.87,55.58,71.06,72.64,17.28,37.39,63.46,88.12,2019,Europe,45.4641943,9.1896346
Sofia,Bulgaria,127.34,61.3,55.71,54.15,40.17,8.87,30.16,66.1,76.01,2019,Europe,42.6978634,23.3221789
Athens,Greece,126.58,50.25,51.89,54.39,58.31,10.3,35.95,58.25,95.18,2019,Europe,37.9839412,23.7283052
Campinas,Brazil,126.21,47.43,32.83,61.57,46.77,11.9,34.06,49.73,98.87,2019,Latin America,-22.90556,-47.06083
Budapest,Hungary,126.07,57.54,63.49,46.68,45.56,14.83,37.9,52.74,78.41,2019,Europe,47.4979937,19.0403594
London,United Kingdom,125.67,92.76,48.52,67.85,81.4,20.83,47.03,59.65,88.25,2019,Europe,51.5073219,-0.1276474
Paris,France,125.09,89.27,47.98,74.82,84.27,19.12,42.64,67.71,88.39,2019,Europe,48.8588897,2.3200410217200766
Medellin,Colombia,122.75,35.97,53.92,76.71,30.53,16.83,38.16,65.36,99.76,2019,Latin America,6.2443382,-75.573553
Quito,Ecuador,122.49,43.73,46.72,69.51,46.52,11.56,39.96,64.44,98.97,2019,Latin America,-0.2201641,-78.5123274
Yerevan,Armenia,122.13,33.68,77.63,47.89,32.63,14.98,27.88,57.42,63.42,2019,Asia,40.1776245,44.5126174
Bucharest,Romania,120.77,57.53,72.26,53.69,39.6,11.08,41.53,73.87,75.61,2019,Europe,44.4361414,26.1027202
Guadalajara,Mexico,120.33,48.77,42.07,78.18,32.94,11.94,40.34,70.52,92.83,2019,Latin America,20.6720375,-103.338396
Ahmedabad,India,119.59,59.11,63.27,68.7,24.06,8.27,39.48,73.76,49.27,2019,Asia,23.0216238,72.5797068
Gurgaon,India,118.57,104.0,38.66,72.34,30.85,7.78,39.37,91.06,59.87,2019,Asia,28.42826235,77.00270014657752
Tbilisi,Georgia,117.95,34.58,80.24,52.67,28.47,12.89,36.09,77.04,84.2,2019,Asia,41.6934591,44.8014495
Santiago,Chile,116.18,52.15,49.54,66.8,50.62,14.45,38.53,71.19,90.21,2019,Latin America,-33.4377756,-70.6504502
Lviv,Ukraine,115.36,31.68,61.56,56.27,26.93,16.02,35.69,55.88,69.61,2019,Europe,49.841952,24.0315921
San Jose,Costa Rica,115.1,46.97,43.44,63.15,54.5,8.16,67.34,54.81,99.48,2019,Latin America,9.9325427,-84.0795782
Amman,Jordan,113.8,40.96,58.4,66.78,56.76,8.02,44.21,78.56,89.05,2019,Asia,31.9515694,35.9239625
Panama City,Panama,112.69,41.08,54.3,59.51,54.57,11.73,35.97,63.2,67.84,2019,Latin America,30.1600827,-85.6545729
Buenos Aires,Argentina,112.47,53.49,37.13,69.18,35.3,23.81,48.51,54.5,98.28,2019,Latin America,-34.6075682,-58.4370894
Belgrade,Serbia,112.44,38.01,62.75,54.78,39.3,22.21,34.73,60.9,84.14,2019,Europe,44.8178131,20.4568974
Porto Alegre,Brazil,111.77,40.95,21.96,61.13,42.38,13.34,32.54,58.64,98.68,2019,Latin America,-30.0324999,-51.2303767
Guatemala City,Guatemala,111.76,43.45,39.58,64.38,42.89,10.91,47.82,68.02,99.89,2019,Latin America,14.6222328,-90.5185188
Saint Petersburg,Russia,111.59,52.08,60.11,58.67,37.22,14.17,48.54,61.22,60.64,2019,Europe,59.938732,30.316229
Istanbul,Turkey,111.44,42.03,51.01,67.87,37.66,12.49,52.57,69.73,93.02,2019,Asia,41.0091982,28.9662187
Kuala Lumpur,Malaysia,110.13,76.11,32.98,65.01,41.81,11.41,40.09,69.03,56.55,2019,Asia,3.1516964,101.6942371
Rome,Italy,110.01,64.52,46.99,59.63,69.84,19.8,46.29,66.67,93.7,2019,Europe,41.8933203,12.4829321
Sarajevo,Bosnia And Herzegovina,108.09,45.32,48.9,51.36,39.11,14.05,28.69,73.18,78.18,2019,Europe,43.8519774,18.3866868
Belo Horizonte,Brazil,107.78,35.19,34.02,59.22,43.53,16.89,45.47,53.76,98.5,2019,Latin America,-19.9227318,-43.9450948
